subject,course_code,type,course_title,weekdays,time,instructors,location
SWRK,326,Lecture,Practice with Individuals and Families 2.,M,02:35 pm-05:25 pm,Jeff Walsh,EDUC 624
SWRK,326,Lecture,Practice with Individuals and Families 2.,W,02:35 pm-05:25 pm,Jeff Walsh,SH688 495
SWRK,327,Lecture,Approaches to Community Practice.,W,08:35 am-11:25 am,Régine Débrosse,EDUC 624
SWRK,342,Lecture,"Social Work, Gender and Sexual Diversity.",F,08:35 am-11:25 am,WILLIAM (Bill) JAMES RYAN,LEA 109
SWRK,342,Lecture,"Social Work, Gender and Sexual Diversity.",R,08:35 am-11:25 am,WILLIAM (Bill) JAMES RYAN,LEA 109
SWRK,344,Lecture,Integrative Seminar 1.,M,11:35 am-02:25 pm,Corrie Sirota-Frankel,LEA 15
SWRK,344,Lecture,Integrative Seminar 1.,W,11:35 am-02:25 pm,Corrie Sirota-Frankel,LEA 15
SWRK,344,Lecture,Integrative Seminar 1.,M,11:35 am-02:25 pm,Pam Orzeck,LEA 721
SWRK,344,Lecture,Integrative Seminar 1.,W,11:35 am-02:25 pm,Pam Orzeck,LEA 721
SWRK,344,Lecture,Integrative Seminar 1.,M,11:35 am-02:25 pm,Nona Moscovitz,LEA 520
SWRK,344,Lecture,Integrative Seminar 1.,W,11:35 am-02:25 pm,Nona Moscovitz,LEA 520
SWRK,422,Seminar,Integrative Seminar 2.,M,11:35 am-02:25 pm,"Alicia Boatswain-Kyte , Syndie David , Lucyna Maria Lach",LEA 14
SWRK,422,Seminar,Integrative Seminar 2.,M,11:35 am-02:25 pm,"Alicia Boatswain-Kyte , Syndie David , Lucyna Maria Lach",MC2001 461
SWRK,422,Seminar,Integrative Seminar 2.,M,11:35 am-02:25 pm,"Alicia Boatswain-Kyte , Syndie David , Lucyna Maria Lach",MC2001 461
SWRK,422,Seminar,Integrative Seminar 2.,W,11:35 am-02:25 pm,"Alicia Boatswain-Kyte , Syndie David , Lucyna Maria Lach",LEA 14
SWRK,422,Break-Out Room,Integrative Seminar 2.,M,11:35 am-02:25 pm,TBA,LEA 116
SWRK,422,Break-Out Room,Integrative Seminar 2.,W,11:35 am-02:25 pm,TBA,LEA 116
SWRK,422,Break-Out Room,Integrative Seminar 2.,M,11:35 am-02:25 pm,TBA,LEA 517
SWRK,422,Break-Out Room,Integrative Seminar 2.,W,11:35 am-02:25 pm,TBA,LEA 517
SWRK,424,Lecture,Mental Health and Illness.,M,08:35 am-11:25 am,Nona Moscovitz,BIRKS 203
SWRK,424,Lecture,Mental Health and Illness.,W,08:35 am-11:25 am,Nona Moscovitz,BIRKS 203
SWRK,425,Lecture,Advanced Social Work Practice in Quebec.,W,08:35 am-11:25 am,Pam Orzeck,BIRKS 203
SWRK,425,Break-Out Room,Advanced Social Work Practice in Quebec.,W,08:35 am-11:25 am,TBA,BIRKS 004A
SWRK,425,Break-Out Room,Advanced Social Work Practice in Quebec.,W,08:35 am-11:25 am,TBA,BIRKS 004A
SWRK,434,Lecture,Practice with Involuntary Clients.,W,05:35 pm-08:25 pm,Zoë Satanta Brown,RPHYS 115
SWRK,445,Lecture,First Peoples and Social Work.,W,11:35 am-02:25 pm,Zoë Satanta Brown,LEA 424
SWRK,445,Lecture,First Peoples and Social Work.,W,11:35 am-02:25 pm,Zoë Satanta Brown,EDUC 433
SWRK,445,Lecture,First Peoples and Social Work.,W,11:35 am-02:25 pm,Cynthia Blackstock,LEA 721
SWRK,445,Lecture,First Peoples and Social Work.,W,11:35 am-02:25 pm,Cynthia Blackstock,SH688 1351
SWRK,445,Lecture,First Peoples and Social Work.,W,05:35 pm-08:25 pm,Thomasina Phillips,SH688 391
SWRK,510,Lecture,Critical Disability Studies.,W,05:35 pm-08:25 pm,Amanda Guay,LEA 109
SWRK,535,Seminar,Addictions.,M,05:35 pm-08:25 pm,Mark Demaine,LEA 109
SWRK,535,Seminar,Addictions.,W,05:35 pm-08:25 pm,Mark Demaine,LEA 109
SWRK,602,Lecture,Youth Justice in Canada.,T,11:35 am-02:25 pm,Alicia Boatswain-Kyte,LEA 116
SWRK,610,Lecture,Family Treatment.,T,02:35 pm-05:25 pm,Laura El-Hachem,LEA 808
SWRK,610,Lecture,Family Treatment.,T,02:35 pm-05:25 pm,Marjorie Rabiau,LEA 424
SWRK,620,Lecture,Migration and Social Work.,T,02:35 pm-05:25 pm,Jill Hanley,LEA 116
SWRK,623,Lecture,Couple Therapy.,R,11:35 am-02:25 pm,Alison Mary Carpenter,LEA 424
SWRK,623,Lecture,Couple Therapy.,R,11:35 am-02:25 pm,Ainsley Christine Marta Jenicek,LEA 116
SWRK,623,Break-Out Room,Couple Therapy.,R,11:35 am-02:25 pm,TBA,ARTS W-5
SWRK,623,Break-Out Room,Couple Therapy.,R,11:35 am-02:25 pm,TBA,LEA 520
SWRK,630,Lecture,Adult Mental Health.,R,08:35 am-11:25 am,Stephen Legari,EDUC 434
SWRK,630,Lecture,Adult Mental Health.,R,08:35 am-11:25 am,Ainsley Christine Marta Jenicek,EDUC 434
SWRK,641,Lecture,Social Policy Analysis.,R,11:35 am-02:25 pm,Charles Gyan,LEA 721
SWRK,643,Research Course,Research Methods 2.,R,02:35 pm-05:25 pm,Régine Débrosse,LEA 116
SWRK,655,Seminar,Seminar on Aging.,T,11:35 am-02:25 pm,Tamara Sussman,LEA 721
SWRK,721,Seminar,Advanced Integrative Seminar.,R,08:35 am-11:25 am,Katherine Maurer,LEA 520
SWRK,723,Seminar,Advanced Seminar on Social Policy.,R,11:35 am-02:25 pm,Charles Gyan,LEA 721
SWRK,725,Seminar,Advanced Qualitative Research Methods and Data Analysis.,T,02:35 pm-05:25 pm,Tamara Sussman,TBA
URBP,501,Lecture,Principles and Practice 1.,T,11:35 am-01:55 pm,"Lisa Margaret Bornstein , Ian Jeffrey Gold , Jai Shah , Daniel Weinstock",MDHAR 420
URBP,501,Lecture,Principles and Practice 1.,T,11:35 am-01:55 pm,"Lisa Margaret Bornstein , Ian Jeffrey Gold , Jai Shah , Daniel Weinstock",MDHAR 420
URBP,504,Lecture,Planning for Active Transportation.,W,12:05 pm-01:55 pm,Ahmed Medhat Elgeneidy,MDHAR 420
URBP,504,Lecture,Planning for Active Transportation.,W,12:05 pm-01:55 pm,Ahmed Medhat Elgeneidy,MDHAR 420
URBP,505,Lecture,Geographic Information Systems.,R,09:05 am-10:55 am,Ali Dr Esmaeily-Gazkohani,MDHAR 420
URBP,505,Laboratory,Geographic Information Systems.,F,02:05 pm-04:55 pm,TBA,MDHAR 410
URBP,505,Laboratory,Geographic Information Systems.,R,02:05 pm-04:55 pm,TBA,MDHAR 410
URBP,505,Lecture,Geographic Information Systems.,R,09:05 am-10:55 am,Ali Dr Esmaeily-Gazkohani,MDHAR 420
URBP,541,Lecture,Selected Topics in Planning.,M,10:05 am-11:25 am,Leila Ghaffari,MDHAR 420
URBP,541,Lecture,Selected Topics in Planning.,R,11:35 am-12:55 pm,Leila Ghaffari,MDHAR 420
URBP,555,Lecture,Real Estate and Planning.,F,08:35 am-11:25 am,"Richard George Shearmur , Daniel Tordjman Goodfellow",MDHAR 420
URBP,555,Lecture,Real Estate and Planning.,R,08:35 am-11:25 am,"Richard George Shearmur , Daniel Tordjman Goodfellow",MDHAR 420
URBP,555,Lecture,Real Estate and Planning.,F,08:35 am-11:25 am,"Richard George Shearmur , Daniel Tordjman Goodfellow",MDHAR 420
URBP,555,Lecture,Real Estate and Planning.,R,08:35 am-11:25 am,"Richard George Shearmur , Daniel Tordjman Goodfellow",MDHAR 420
URBP,619,Lecture,Land Use and Transport Planning.,M,11:35 am-01:55 pm,Ahmed Medhat Elgeneidy,MDHAR 420
URBP,619,Lecture,Land Use and Transport Planning.,W,11:35 am-01:55 pm,Ahmed Medhat Elgeneidy,MDHAR 420
URBP,623,Studio,Planning Studio 2.,TR,02:05 pm-04:55 pm,"Giacomo Valzania , Simon Vincent Mammone",MDHAR 412
URBP,629,Lecture,Planning Theory and Practice in a Globalizing World.,W,02:35 pm-05:25 pm,Lisa Margaret Bornstein,MDHAR 420
URBP,635,Lecture,Planning Law.,M,02:35 pm-05:25 pm,Marc-André LeChasseur,MDHAR 412
URBP,635,Lecture,Planning Law.,W,02:35 pm-05:25 pm,Marc-André LeChasseur,MDHAR 412
URBP,643,Lecture,Introduction to Geographic Information Systems.,R,09:05 am-10:55 am,Ali Dr Esmaeily-Gazkohani,MDHAR 420
URBP,643,Laboratory,Introduction to Geographic Information Systems.,F,02:05 pm-04:55 pm,TBA,MDHAR 410
URBP,643,Laboratory,Introduction to Geographic Information Systems.,R,02:05 pm-04:55 pm,TBA,MDHAR 410
URBP,644,Lecture,Multivariate Statistics.,T,09:35 am-11:25 am,Richard George Shearmur,MDHAR 420
URBP,644,Laboratory,Multivariate Statistics.,R,11:05 am-01:55 pm,TBA,MDHAR 410
URBP,645,Lecture,Social Research Methods 1.,T,08:35 am-11:25 am,Aryana Soliz,MDHAR 420
URBP,649,Lecture,Visual and Spatial Methods .,T,10:35 am-11:55 am,Nicholas James Luka,MDHAR 420
URBP,649,Lecture,Visual and Spatial Methods .,R,11:35 am-12:55 pm,Nicholas James Luka,MDHAR 420
URBP,704,Seminar,Doctoral Research Seminar 2.,M,09:05 am-11:55 am,Lisa Margaret Bornstein,MDHAR 409
URBP,704,Seminar,Doctoral Research Seminar 2.,W,09:05 am-11:55 am,Lisa Margaret Bornstein,MDHAR 409
WCOM,203,Lecture,Introduction to Creative Writing.,WF,02:35 pm-03:55 pm,"Kasia Juno Van Schaik , Yvonne Hung",SH688 361
WCOM,203,Lecture,Introduction to Creative Writing.,WF,02:35 pm-03:55 pm,"Kasia Juno Van Schaik , Yvonne Hung",SH688 361
WCOM,203,Lecture,Introduction to Creative Writing.,R,02:35 pm-03:55 pm,"Kasia Juno Van Schaik , Yvonne Hung",SH688 361
WCOM,203,Lecture,Introduction to Creative Writing.,MW,04:05 pm-05:25 pm,"Kodi Scheer , Yvonne Hung",SH688 451
WCOM,203,Lecture,Introduction to Creative Writing.,MW,10:05 am-11:25 am,"Sarah Artley Wolfson , Yvonne Hung",LEA 517
WCOM,203,Lecture,Introduction to Creative Writing.,TR,01:05 pm-02:25 pm,"Kodi Scheer , Yvonne Hung",MDHAR G-01
WCOM,206,Lecture,Communication in Engineering.,TR,11:35 am-12:55 pm,"Emilia Marinova Popova , Ross Sundberg",SH688 223
WCOM,206,Lecture,Communication in Engineering.,MW,01:05 pm-02:25 pm,"Steven Sacks , Ross Sundberg",SH688 1085
WCOM,206,Lecture,Communication in Engineering.,TR,02:35 pm-03:55 pm,Ross Sundberg,TBA
WCOM,206,Lecture,Communication in Engineering.,TR,01:05 pm-02:25 pm,Ross Sundberg,SH688 1165
WCOM,206,Lecture,Communication in Engineering.,MW,11:35 am-12:55 pm,Ross Sundberg,SH688 1365
WCOM,206,Lecture,Communication in Engineering.,TR,04:05 pm-05:25 pm,"Emilia Marinova Popova , Ross Sundberg",SH688 1165
WCOM,206,Lecture,Communication in Engineering.,MW,10:05 am-11:25 am,"Alana M. Baskind , Ross Sundberg",SH688 1085
WCOM,206,Lecture,Communication in Engineering.,TR,08:35 am-09:55 am,"Aaron Golish , Ross Sundberg",SH688 1365
WCOM,206,Lecture,Communication in Engineering.,MW,02:35 pm-03:55 pm,"Aaron Golish , Ross Sundberg",SH688 1371
WCOM,206,Lecture,Communication in Engineering.,MW,08:35 am-09:55 am,Ross Sundberg,SH688 294
WCOM,206,Lecture,Communication in Engineering.,TR,10:05 am-11:25 am,Ross Sundberg,SH688 395
WCOM,245,Lecture,ESL: Essay and Critical Thinking.,TR,10:05 am-11:25 am,"Helle-Mai Lenk , Mehdi Babaei",STBIO N5/1
WCOM,250,Lecture,Research Essay and Rhetoric.,TR,08:35 am-09:55 am,"Mehdi Babaei , Yvonne Hung",SH688 355
WCOM,250,Lecture,Research Essay and Rhetoric.,TR,10:05 am-11:25 am,"Richard R Cooper , Yvonne Hung",LEA 212
WCOM,250,Lecture,Research Essay and Rhetoric.,MW,10:05 am-11:25 am,"Richard R Cooper , Yvonne Hung",LEA 212
WCOM,250,Lecture,Research Essay and Rhetoric.,MW,01:05 pm-02:25 pm,Yvonne Hung,TBA
WCOM,250,Lecture,Research Essay and Rhetoric.,TR,01:05 pm-02:25 pm,Yvonne Hung,TBA
WCOM,314,Lecture,Communicating Science.,TR,11:35 am-12:55 pm,"Mirjam Dr Guesgen , Yvonne Hung , Kyle Kubler",LEA 212
WCOM,314,Lecture,Communicating Science.,WF,02:35 pm-03:55 pm,"Kyle Kubler , Yvonne Hung",SH688
WCOM,314,Lecture,Communicating Science.,WF,02:35 pm-03:55 pm,"Kyle Kubler , Yvonne Hung",SH688
WCOM,314,Lecture,Communicating Science.,R,02:35 pm-03:55 pm,"Kyle Kubler , Yvonne Hung",SH688
WCOM,314,Lecture,Communicating Science.,TR,02:35 pm-03:55 pm,"Kyle Kubler , Yvonne Hung",SH688 1085
WCOM,317,Lecture,Writing the Internet.,MW,04:05 pm-05:25 pm,"Kyle Kubler , Yvonne Hung",TBA
WCOM,317,Lecture,Writing the Internet.,TR,04:05 pm-05:25 pm,"Kyle Kubler , Yvonne Hung",SH688 1055
WCOM,317,Lecture,Writing the Internet.,WF,02:35 pm-03:55 pm,"Kyle Kubler , Yvonne Hung",TBA
WCOM,317,Lecture,Writing the Internet.,WF,02:35 pm-03:55 pm,"Kyle Kubler , Yvonne Hung",TBA
WCOM,317,Lecture,Writing the Internet.,R,02:35 pm-03:55 pm,"Kyle Kubler , Yvonne Hung",TBA
WCOM,333,Lecture,Writing Creative Nonfiction.,MW,01:05 pm-02:25 pm,"Sarah Artley Wolfson , Yvonne Hung",BIRKS 205
WCOM,333,Lecture,Writing Creative Nonfiction.,TR,01:05 pm-02:25 pm,"Kasia Juno Van Schaik , Yvonne Hung",EDUC 629
WCOM,635,Lecture,ESL: Strategies for Academic Communication.,W,01:05 pm-02:25 pm,"Carol Johnson , Ross Sundberg",SH688 491
WCOM,642,Lecture,Cornerstones of Academic Writing.,R,10:05 am-11:25 am,Yvonne Hung,TBA
WCOM,642,Lecture,Cornerstones of Academic Writing.,W,02:35 pm-03:55 pm,"Mary Towers , Yvonne Hung",SH688 391
WCOM,642,Lecture,Cornerstones of Academic Writing.,T,01:05 pm-02:25 pm,Yvonne Hung,TBA
